,name,nid,itemId,icons,image,isSmartImage,originalPriceShow,priceShow,ratingScore,review,location,thumbs,sellerName,sellerId,brandName,brandId,cheapest_sku,skuId,sku,categories,price,restrictedAge,inStock,originalPrice,clickTrace,longImageDisplayable,skus,promotionId,isSponsored,tItemType,skuType,adFlag,directSimilarUrl,gridTitleLine,isFission,isBadgeAutoScroll,showCart,itemUrl,querystring,category,itemSoldCntShow,pCluster,pClusterType,showFeedBack,pSpu,pCspu,pShadowProd,pShadowSku,recommendTips
0,Laptop Gigabyte G5 ME-51VN263SH (i5-12500H) (Đen) - Bảo hành 24 tháng,2608330151,2608330151,"[{'domClass': '120018', 'text': 'Voucher save 39%', 'type': 'text', 'group': '2', 'showType': '0'}, {'domClass': '76432', 'type': 'img', 'group': '3', 'showType': '0'}]",https://vn-live-01.slatic.net/p/9d105450b89bb934e694844a8dcd4288.jpg,False,,"₫16,650,000",5.0,1,Hồ Chí Minh,[],PHONG VU Official Store,200165709073,Gigabyte,431,2608330151_VNAMZ-12709414181,12709414181,2608330151_VNAMZ,"[4401, 4414, 6191]",16650000,0,True,27090000,query:;nid:2608330151;src:LazadaMainSrp;rn:18d6f1bc8882d07352c9f6c97506adb7;region:vn;sku:2608330151_VNAMZ;price:16650000;client:desktop;supplier_id:200165709073;biz_source:https://www.lazada.vn/;slot:0;utlog_bucket_id:470687;asc_category_id:6191;item_id:2608330151;sku_id:12709414181;shop_id:1885553;templateInfo:107883_A3_C_D_E#1103_B_L#,False,[{'id': '2608330151_VNAMZ-12709414181'}],,False,nt_product,,0,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fvn-live-01.slatic.net%2Fp%2F9d105450b89bb934e694844a8dcd4288.jpg&src=srp_findsimilar&item_id=2608330151&sku_id=12709414181&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&similarType=findSimilarV1&price=16650000.00&spuTriggerItem=0,2,0,False,False,//www.lazada.vn/products/laptop-gigabyte-g5-me-51vn263sh-i5-12500h-den-bao-hanh-24-thang-i2608330151.html,priceCompare=skuId%3A12709414181%3Bsource%3Alazada-search-voucher%3Bsn%3A18d6f1bc8882d07352c9f6c97506adb7%3BunionTrace%3Aa3b5799d17267363942648155e%3BoriginPrice%3A16650000%3BvoucherPrice%3A16650000%3BdisplayPrice%3A16650000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1726736394477&fs_ab=2&c=&ratingscore=5.0&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=3&price=1.665E%207&review=1&location=H%E1%BB%93%20Ch%C3%AD%20Minh&stock=1&lang=en&request_id=18d6f1bc8882d07352c9f6c97506adb7&clickTrackInfo=query%253A%253Bnid%253A2608330151%253Bsrc%253ALazadaMainSrp%253Brn%253A18d6f1bc8882d07352c9f6c97506adb7%253Bregion%253Avn%253Bsku%253A2608330151_VNAMZ%253Bprice%253A16650000%253Bclient%253Adesktop%253Bsupplier_id%253A200165709073%253Bbiz_source%253Ahttps%253A%252F%252Fwww.lazada.vn%252F%253Bslot%253A0%253Butlog_bucket_id%253A470687%253Basc_category_id%253A6191%253Bitem_id%253A2608330151%253Bsku_id%253A12709414181%253Bshop_id%253A1885553%253BtemplateInfo%253A107883_A3_C_D_E%25231103_B_L%2523,laptop,,,,,,,,,
1,Dell Latitude 7410 Core i7-10610U Ram 16Gb Ssd 512G 14 inch Fullhd,2453162456,2453162456,"[{'domClass': '120018', 'text': 'Voucher save 30%', 'type': 'text', 'group': '2', 'showType': '0'}]",https://vn-live-01.slatic.net/p/a9b9c001914e1cdc5d332209919e6023.png,False,,"₫9,500,000",,,Vietnam,"[{'image': 'https://vn-live-01.slatic.net/p/a9b9c001914e1cdc5d332209919e6023.png', 'sku': '2453162456_VNAMZ', 'skuId': '12065039358', 'itemUrl': '/products/dell-latitude-7410-core-i7-10610u-ram-16gb-ssd-512g-14-inch-fullhd-i2453162456.html', 'querystring': ''}, {'image': 'https://vn-live-01.slatic.net/p/a9b9c001914e1cdc5d332209919e6023.png', 'sku': '2453162456_VNAMZ', 'skuId': '12065039359', 'itemUrl': '/products/dell-latitude-7410-core-i7-10610u-ram-16gb-ssd-512g-14-inch-fullhd-i2453162456.html', 'querystring': ''}, {'image': 'https://vn-live-01.slatic.net/p/a9b9c001914e1cdc5d332209919e6023.png', 'sku': '2453162456_VNAMZ', 'skuId': '12065039353', 'itemUrl': '/products/dell-latitude-7410-core-i7-10610u-ram-16gb-ssd-512g-14-inch-fullhd-i2453162456.html', 'querystring': ''}]",Laptopone,200161446384,No Brand,65074,2453162456_VNAMZ-12065039352,12065039352,2453162456_VNAMZ,"[4401, 4414, 9034]",9500000,0,True,13500000,query:;nid:2453162456;src:LazadaMainSrp;rn:18d6f1bc8882d07352c9f6c97506adb7;region:vn;sku:2453162456_VNAMZ;price:9500000;client:desktop;supplier_id:200161446384;biz_source:https://www.lazada.vn/;slot:1;utlog_bucket_id:470687;asc_category_id:9034;item_id:2453162456;sku_id:12065039352;shop_id:1392497;templateInfo:107883_A3_C_D_E#1103_B_L#,False,[{'id': '2453162456_VNAMZ-12065039352'}],,False,nt_product,,0,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fvn-live-01.slatic.net%2Fp%2Fa9b9c001914e1cdc5d332209919e6023.png&src=srp_findsimilar&item_id=2453162456&sku_id=12065039352&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&similarType=findSimilarV1&price=9500000.00&spuTriggerItem=0,2,0,False,False,//www.lazada.vn/products/dell-latitude-7410-core-i7-10610u-ram-16gb-ssd-512g-14-inch-fullhd-i2453162456.html,priceCompare=skuId%3A12065039352%3Bsource%3Alazada-search-voucher%3Bsn%3A18d6f1bc8882d07352c9f6c97506adb7%3BunionTrace%3Aa3b5799d17267363942648155e%3BoriginPrice%3A9500000%3BvoucherPrice%3A9500000%3BdisplayPrice%3A9500000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1726736394477&fs_ab=2&c=&ratingscore=&freeshipping=1&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=0&price=9.5E%206&review=&location=Vietnam&stock=1&lang=en&request_id=18d6f1bc8882d07352c9f6c97506adb7&clickTrackInfo=query%253A%253Bnid%253A2453162456%253Bsrc%253ALazadaMainSrp%253Brn%253A18d6f1bc8882d07352c9f6c97506adb7%253Bregion%253Avn%253Bsku%253A2453162456_VNAMZ%253Bprice%253A9500000%253Bclient%253Adesktop%253Bsupplier_id%253A200161446384%253Bbiz_source%253Ahttps%253A%252F%252Fwww.lazada.vn%252F%253Bslot%253A1%253Butlog_bucket_id%253A470687%253Basc_category_id%253A9034%253Bitem_id%253A2453162456%253Bsku_id%253A12065039352%253Bshop_id%253A1392497%253BtemplateInfo%253A107883_A3_C_D_E%25231103_B_L%2523,laptop,,,,,,,,,
2,Laptop Lenovo IdeaPad Slim 5 14IAH8 - 83BF002NVN (i5-12450H) (Xám) - Bảo hành 36 tháng,2534061131,2534061131,"[{'domClass': '120018', 'text': 'Voucher save 8%', 'type': 'text', 'group': '2', 'showType': '0'}, {'domClass': '76432', 'type': 'img', 'group': '3', 'showType': '0'}]",https://vn-live-01.slatic.net/p/8524701fd0f9dba7d3679a20adda905a.jpg,False,,"₫15,090,000",,,Vietnam,[],PHONG VU Official Store,200165709073,Lenovo,127221667,2534061131_VNAMZ-12419223008,12419223008,2534061131_VNAMZ,"[4401, 4414, 9034]",15090000,0,True,16489000,query:;nid:2534061131;src:LazadaMainSrp;rn:18d6f1bc8882d07352c9f6c97506adb7;region:vn;sku:2534061131_VNAMZ;price:15090000;client:desktop;supplier_id:200165709073;biz_source:https://www.lazada.vn/;slot:2;utlog_bucket_id:470687;asc_category_id:9034;item_id:2534061131;sku_id:12419223008;shop_id:1885553;templateInfo:107883_A3_C_D_E#1103_B_L#,False,[{'id': '2534061131_VNAMZ-12419223008'}],,False,nt_product,,0,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fvn-live-01.slatic.net%2Fp%2F8524701fd0f9dba7d3679a20adda905a.jpg&src=srp_findsimilar&item_id=2534061131&sku_id=12419223008&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&similarType=findSimilarV1&price=15090000.00&spuTriggerItem=0,2,0,False,False,//www.lazada.vn/products/laptop-lenovo-ideapad-slim-5-14iah8-83bf002nvn-i5-12450h-xam-bao-hanh-36-thang-i2534061131.html,priceCompare=skuId%3A12419223008%3Bsource%3Alazada-search-voucher%3Bsn%3A18d6f1bc8882d07352c9f6c97506adb7%3BunionTrace%3Aa3b5799d17267363942648155e%3BoriginPrice%3A15090000%3BvoucherPrice%3A15090000%3BdisplayPrice%3A15090000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1726736394477&fs_ab=2&c=&ratingscore=&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=1&price=1.509E%207&review=&location=Vietnam&stock=1&lang=en&request_id=18d6f1bc8882d07352c9f6c97506adb7&clickTrackInfo=query%253A%253Bnid%253A2534061131%253Bsrc%253ALazadaMainSrp%253Brn%253A18d6f1bc8882d07352c9f6c97506adb7%253Bregion%253Avn%253Bsku%253A2534061131_VNAMZ%253Bprice%253A15090000%253Bclient%253Adesktop%253Bsupplier_id%253A200165709073%253Bbiz_source%253Ahttps%253A%252F%252Fwww.lazada.vn%252F%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A9034%253Bitem_id%253A2534061131%253Bsku_id%253A12419223008%253Bshop_id%253A1885553%253BtemplateInfo%253A107883_A3_C_D_E%25231103_B_L%2523,laptop,,,,,,,,,
3,MacBook Air M2 2022 - Hàng Chính Hãng,1940741900,1940741900,"[{'domClass': '120018', 'text': 'Voucher save 29%', 'type': 'text', 'group': '2', 'showType': '0'}, {'domClass': '76432', 'type': 'img', 'group': '3', 'showType': '0'}]",https://vn-live-01.slatic.net/p/7a3ead228cd745554afe273c0489306c.png,False,,"₫23,290,000",4.730769230769231,26,Vietnam,"[{'image': 'https://vn-live-01.slatic.net/p/285100a2952e45a71ada8ae5dcd36d8f.png', 'sku': '1940741900_VNAMZ', 'skuId': '8903717745', 'itemUrl': '/products/macbook-air-m2-2022-hang-chinh-hang-i1940741900.html', 'querystring': ''}, {'image': 'https://vn-live-01.slatic.net/p/9c3143f29e81a57d3ee4dd7b8efac794.png', 'sku': '1940741900_VNAMZ', 'skuId': '8903717748', 'itemUrl': '/products/macbook-air-m2-2022-hang-chinh-hang-i1940741900.html', 'querystring': ''}, {'image': 'https://vn-live-01.slatic.net/p/08ee883b8e113aced6d8beeccedaa04e.png', 'sku': '1940741900_VNAMZ', 'skuId': '8903717746', 'itemUrl': '/products/macbook-air-m2-2022-hang-chinh-hang-i1940741900.html', 'querystring': ''}]",Apple Flagship Store,1000001033,Apple,127197227,1940741900_VNAMZ-8903717751,8903717751,1940741900_VNAMZ,"[4401, 4414, 9034]",23290000,0,True,32990000,query:;nid:1940741900;src:LazadaMainSrp;rn:18d6f1bc8882d07352c9f6c97506adb7;region:vn;sku:1940741900_VNAMZ;price:23290000;client:desktop;supplier_id:1000001033;biz_source:https://www.lazada.vn/;slot:3;utlog_bucket_id:470687;asc_category_id:9034;item_id:1940741900;sku_id:8903717751;shop_id:7272;templateInfo:107883_A3_C_D_E#1103_B_L#,False,[{'id': '1940741900_VNAMZ-8903717751'}],,False,nt_product,,0,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fvn-live-01.slatic.net%2Fp%2F7a3ead228cd745554afe273c0489306c.png&src=srp_findsimilar&item_id=1940741900&sku_id=8903717751&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&similarType=findSimilarV1&price=23290000.00&spuTriggerItem=0,2,0,False,False,//www.lazada.vn/products/macbook-air-m2-2022-hang-chinh-hang-i1940741900.html,priceCompare=skuId%3A8903717751%3Bsource%3Alazada-search-voucher%3Bsn%3A18d6f1bc8882d07352c9f6c97506adb7%3BunionTrace%3Aa3b5799d17267363942648155e%3BoriginPrice%3A23290000%3BvoucherPrice%3A23290000%3BdisplayPrice%3A23290000%3BsinglePromotionId%3A900000029882788%3BsingleToolCode%3ApromPrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1726736394477&fs_ab=2&c=&ratingscore=4.730769230769231&freeshipping=1&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=253&price=2.329E%207&review=26&location=Vietnam&stock=1&lang=en&request_id=18d6f1bc8882d07352c9f6c97506adb7&clickTrackInfo=query%253A%253Bnid%253A1940741900%253Bsrc%253ALazadaMainSrp%253Brn%253A18d6f1bc8882d07352c9f6c97506adb7%253Bregion%253Avn%253Bsku%253A1940741900_VNAMZ%253Bprice%253A23290000%253Bclient%253Adesktop%253Bsupplier_id%253A1000001033%253Bbiz_source%253Ahttps%253A%252F%252Fwww.lazada.vn%252F%253Bslot%253A3%253Butlog_bucket_id%253A470687%253Basc_category_id%253A9034%253Bitem_id%253A1940741900%253Bsku_id%253A8903717751%253Bshop_id%253A7272%253BtemplateInfo%253A107883_A3_C_D_E%25231103_B_L%2523,laptop,253 sold,,,,,,,,
4,Laptop HP Gaming VICTUS 15 fb1022AX R5 7535HS/16GB/512GB/4GB RTX2050/144Hz/Win11 (94F19PA),2659315108,2659315108,"[{'domClass': '120018', 'text': 'Voucher save 27%', 'type': 'text', 'group': '2', 'showType': '0'}, {'domClass': '76432', 'type': 'img', 'group': '3', 'showType': '0'}]",https://sg-test-11.slatic.net/p/0dad5fa0fbeaff0cd6d89dee35e237cd.jpg,False,,"₫18,490,000",,,Vietnam,[],thegioididongofficial,200169255095,HP,127220668,2659315108_VNAMZ-12995996486,12995996486,2659315108_VNAMZ,"[4401, 4414, 6191]",18490000,0,True,25490000,query:;nid:2659315108;src:LazadaMainSrp;rn:18d6f1bc8882d07352c9f6c97506adb7;region:vn;sku:2659315108_VNAMZ;price:18490000;client:desktop;supplier_id:200169255095;biz_source:https://www.lazada.vn/;slot:4;utlog_bucket_id:470687;asc_category_id:6191;item_id:2659315108;sku_id:12995996486;shop_id:2228066;templateInfo:107883_A3_C_D_E#1103_B_L#,False,[{'id': '2659315108_VNAMZ-12995996486'}],,False,nt_product,,0,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fsg-test-11.slatic.net%2Fp%2F0dad5fa0fbeaff0cd6d89dee35e237cd.jpg&src=srp_findsimilar&item_id=2659315108&sku_id=12995996486&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&similarType=findSimilarV1&price=18490000.00&spuTriggerItem=0,2,0,False,False,//www.lazada.vn/products/laptop-hp-gaming-victus-15-fb1022ax-r5-7535hs16gb512gb4gb-rtx2050144hzwin11-94f19pa-i2659315108.html,priceCompare=skuId%3A12995996486%3Bsource%3Alazada-search-voucher%3Bsn%3A18d6f1bc8882d07352c9f6c97506adb7%3BunionTrace%3Aa3b5799d17267363942648155e%3BoriginPrice%3A18490000%3BvoucherPrice%3A18490000%3BdisplayPrice%3A18490000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1726736394477&fs_ab=2&c=&ratingscore=&freeshipping=1&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=0&price=1.849E%207&review=&location=Vietnam&stock=1&lang=en&request_id=18d6f1bc8882d07352c9f6c97506adb7&clickTrackInfo=query%253A%253Bnid%253A2659315108%253Bsrc%253ALazadaMainSrp%253Brn%253A18d6f1bc8882d07352c9f6c97506adb7%253Bregion%253Avn%253Bsku%253A2659315108_VNAMZ%253Bprice%253A18490000%253Bclient%253Adesktop%253Bsupplier_id%253A200169255095%253Bbiz_source%253Ahttps%253A%252F%252Fwww.lazada.vn%252F%253Bslot%253A4%253Butlog_bucket_id%253A470687%253Basc_category_id%253A6191%253Bitem_id%253A2659315108%253Bsku_id%253A12995996486%253Bshop_id%253A2228066%253BtemplateInfo%253A107883_A3_C_D_E%25231103_B_L%2523,laptop,,,,,,,,,
5,Laptop ASUS TUF Gaming A15 FA506NC-HN031W (Ryzen 5 7535HS/RAM 16GB/1TB SSD/ Windows 11 Home) - Bảo hành 24 tháng,2627516690,2627516690,"[{'domClass': '120018', 'text': 'Voucher save 19%', 'type': 'text', 'group': '2', 'showType': '0'}, {'domClass': '76432', 'type': 'img', 'group': '3', 'showType': '0'}]",https://vn-live-01.slatic.net/p/960fde4345e28f99ad8337bd62dba50e.jpg,False,,"₫19,090,000",,,Vietnam,[],PHONG VU Official Store,200165709073,ASUS,82,2627516690_VNAMZ-12825063850,12825063850,2627516690_VNAMZ,"[4401, 4414, 6191]",19090000,0,True,23490000,query:;nid:2627516690;src:LazadaMainSrp;rn:18d6f1bc8882d07352c9f6c97506adb7;region:vn;sku:2627516690_VNAMZ;price:19090000;client:desktop;supplier_id:200165709073;biz_source:https://www.lazada.vn/;slot:5;utlog_bucket_id:470687;asc_category_id:6191;item_id:2627516690;sku_id:12825063850;shop_id:1885553;templateInfo:107883_A3_C_D_E#1103_B_L#,False,[{'id': '2627516690_VNAMZ-12825063850'}],,False,nt_product,,0,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fvn-live-01.slatic.net%2Fp%2F960fde4345e28f99ad8337bd62dba50e.jpg&src=srp_findsimilar&item_id=2627516690&sku_id=12825063850&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&similarType=findSimilarV1&price=19090000.00&spuTriggerItem=0,2,0,False,False,//www.lazada.vn/products/laptop-asus-tuf-gaming-a15-fa506nc-hn031w-ryzen-5-7535hsram-16gb1tb-ssd-windows-11-home-bao-hanh-24-thang-i2627516690.html,priceCompare=skuId%3A12825063850%3Bsource%3Alazada-search-voucher%3Bsn%3A18d6f1bc8882d07352c9f6c97506adb7%3BunionTrace%3Aa3b5799d17267363942648155e%3BoriginPrice%3A19090000%3BvoucherPrice%3A19090000%3BdisplayPrice%3A19090000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1726736394477&fs_ab=2&c=&ratingscore=&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=1&price=1.909E%207&review=&location=Vietnam&stock=1&lang=en&request_id=18d6f1bc8882d07352c9f6c97506adb7&clickTrackInfo=query%253A%253Bnid%253A2627516690%253Bsrc%253ALazadaMainSrp%253Brn%253A18d6f1bc8882d07352c9f6c97506adb7%253Bregion%253Avn%253Bsku%253A2627516690_VNAMZ%253Bprice%253A19090000%253Bclient%253Adesktop%253Bsupplier_id%253A200165709073%253Bbiz_source%253Ahttps%253A%252F%252Fwww.lazada.vn%252F%253Bslot%253A5%253Butlog_bucket_id%253A470687%253Basc_category_id%253A6191%253Bitem_id%253A2627516690%253Bsku_id%253A12825063850%253Bshop_id%253A1885553%253BtemplateInfo%253A107883_A3_C_D_E%25231103_B_L%2523,laptop,,,,,,,,,
6,MacBook Air 2020 13.3 inches M1- Hàng Chính Hãng,1040858590,1040858590,"[{'domClass': '120018', 'text': 'Voucher save 36%', 'type': 'text', 'group': '2', 'showType': '0'}, {'domClass': '76432', 'type': 'img', 'group': '3', 'showType': '0'}]",https://vn-live-01.slatic.net/p/2f355b8fefe28b9c49808cf7943c375c.png,False,,"₫18,690,000",4.760932944606414,686,Vietnam,"[{'image': 'https://sg-live-01.slatic.net/p/f55f1bdbd3fda157dbbcfa0ba01c66b6.jpg', 'sku': '1040858590_VNAMZ', 'skuId': '3520978991', 'itemUrl': '/products/macbook-air-2020-133-inches-m1-hang-chinh-hang-i1040858590.html', 'querystring': ''}]",Apple Flagship Store,1000001033,Apple,127197227,1040858590_VNAMZ-3520978992,3520978992,1040858590_VNAMZ,"[4401, 4414, 9034]",18690000,0,True,28990000,query:;nid:1040858590;src:LazadaMainSrp;rn:18d6f1bc8882d07352c9f6c97506adb7;region:vn;sku:1040858590_VNAMZ;price:18690000;client:desktop;supplier_id:1000001033;biz_source:https://www.lazada.vn/;slot:6;utlog_bucket_id:470687;asc_category_id:9034;item_id:1040858590;sku_id:3520978992;shop_id:7272;templateInfo:107883_A3_C_D_E#1103_B_L#,False,[{'id': '1040858590_VNAMZ-3520978992'}],,False,nt_product,,0,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fvn-live-01.slatic.net%2Fp%2F2f355b8fefe28b9c49808cf7943c375c.png&src=srp_findsimilar&item_id=1040858590&sku_id=3520978992&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&similarType=findSimilarV1&price=18690000.00&spuTriggerItem=0,2,0,False,False,//www.lazada.vn/products/macbook-air-2020-133-inches-m1-hang-chinh-hang-i1040858590.html,priceCompare=skuId%3A3520978992%3Bsource%3Alazada-search-voucher%3Bsn%3A18d6f1bc8882d07352c9f6c97506adb7%3BunionTrace%3Aa3b5799d17267363942648155e%3BoriginPrice%3A18690000%3BvoucherPrice%3A18690000%3BdisplayPrice%3A18690000%3BsinglePromotionId%3A900000029882788%3BsingleToolCode%3ApromPrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1726736394477&fs_ab=2&c=&ratingscore=4.760932944606414&freeshipping=1&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=3010&price=1.869E%207&review=686&location=Vietnam&stock=1&lang=en&request_id=18d6f1bc8882d07352c9f6c97506adb7&clickTrackInfo=query%253A%253Bnid%253A1040858590%253Bsrc%253ALazadaMainSrp%253Brn%253A18d6f1bc8882d07352c9f6c97506adb7%253Bregion%253Avn%253Bsku%253A1040858590_VNAMZ%253Bprice%253A18690000%253Bclient%253Adesktop%253Bsupplier_id%253A1000001033%253Bbiz_source%253Ahttps%253A%252F%252Fwww.lazada.vn%252F%253Bslot%253A6%253Butlog_bucket_id%253A470687%253Basc_category_id%253A9034%253Bitem_id%253A1040858590%253Bsku_id%253A3520978992%253Bshop_id%253A7272%253BtemplateInfo%253A107883_A3_C_D_E%25231103_B_L%2523,laptop,3.0K sold,1000127433204,cluster_normal,,,,,,
7,Máy tính xách tay/ Laptop HP Probook 450 G9 (6M0Z9PA) (i7-1255U) (Bạc) - Bảo hành 12 tháng,2394117400,2394117400,"[{'domClass': '120018', 'text': 'Voucher save 12%', 'type': 'text', 'group': '2', 'showType': '0'}, {'domClass': '76432', 'type': 'img', 'group': '3', 'showType': '0'}]",https://vn-live-01.slatic.net/p/033b5e5aa3288bb04ae6603b2ccbefba.jpg,False,,"₫23,690,000",,,Vietnam,[],PHONG VU Official Store,200165709073,HP,127220668,2394117400_VNAMZ-11656760979,11656760979,2394117400_VNAMZ,"[4401, 4414, 9034]",23690000,0,True,26990000,query:;nid:2394117400;src:LazadaMainSrp;rn:18d6f1bc8882d07352c9f6c97506adb7;region:vn;sku:2394117400_VNAMZ;price:23690000;client:desktop;supplier_id:200165709073;biz_source:https://www.lazada.vn/;slot:7;utlog_bucket_id:470687;asc_category_id:9034;item_id:2394117400;sku_id:11656760979;shop_id:1885553;templateInfo:107883_A3_C_D_E#1103_B_L#,False,[{'id': '2394117400_VNAMZ-11656760979'}],,False,nt_product,,0,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fvn-live-01.slatic.net%2Fp%2F033b5e5aa3288bb04ae6603b2ccbefba.jpg&src=srp_findsimilar&item_id=2394117400&sku_id=11656760979&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&similarType=findSimilarV1&price=23690000.00&spuTriggerItem=0,2,0,False,False,//www.lazada.vn/products/may-tinh-xach-tay-laptop-hp-probook-450-g9-6m0z9pa-i7-1255u-bac-bao-hanh-12-thang-i2394117400.html,priceCompare=skuId%3A11656760979%3Bsource%3Alazada-search-voucher%3Bsn%3A18d6f1bc8882d07352c9f6c97506adb7%3BunionTrace%3Aa3b5799d17267363942648155e%3BoriginPrice%3A23690000%3BvoucherPrice%3A23690000%3BdisplayPrice%3A23690000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1726736394477&fs_ab=2&c=&ratingscore=&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=3&price=2.369E%207&review=&location=Vietnam&stock=1&lang=en&request_id=18d6f1bc8882d07352c9f6c97506adb7&clickTrackInfo=query%253A%253Bnid%253A2394117400%253Bsrc%253ALazadaMainSrp%253Brn%253A18d6f1bc8882d07352c9f6c97506adb7%253Bregion%253Avn%253Bsku%253A2394117400_VNAMZ%253Bprice%253A23690000%253Bclient%253Adesktop%253Bsupplier_id%253A200165709073%253Bbiz_source%253Ahttps%253A%252F%252Fwww.lazada.vn%252F%253Bslot%253A7%253Butlog_bucket_id%253A470687%253Basc_category_id%253A9034%253Bitem_id%253A2394117400%253Bsku_id%253A11656760979%253Bshop_id%253A1885553%253BtemplateInfo%253A107883_A3_C_D_E%25231103_B_L%2523,laptop,,,,,,,,,
